UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
3923,48875,"Wakefield, England",16-03-2020,Currently self isolating as Im symptomatic. Thinking how to support elderly neighbour/ friend. Ive done her online shopping for her (agreed it over the phone!) and calling her daily! We might even attempt a skype video call... #unitedagainstdementia #coronavirus  @alzheimerssoc,Extremely Positive
3924,48876,"Los Angeles, CA",16-03-2020,"If youre the people walking into retail stores... youre the problem. Youre responsible for making this shit spread. Feel guilty, stop shopping. Online shopping is available from home. #coronavirus #retail #Covid19Walkout",Extremely Negative
3925,48877,,16-03-2020,"NYS is aware that there is an uptick of #Coronavirus scams on social media, emails, texts and websites. 

If you're aware of a scam involving a financial product or service, visit the @NYDFS website or call their Consumer Hotline at: 1(800) 342-3736.

https://t.co/MqPbpLOZyY",Extremely Negative
3926,48878,????? ???? ????????,16-03-2020,#unpopularopinion You'll be able to tell how much a community understands of the restricted movement order by how empty their supermarket shelves are. #COVID2019 #Malaysia2020,Negative
3927,48879,"Pennsylvania, USA",16-03-2020,Will katie and I be moving in this weekend amongst the COVID 19 panic Yes Will have food or toilet paper No Will we have any self respect Also no but at least we ll have each other,Negative
3928,48880,LA ,16-03-2020,We need more of this to help seniors #CoronavirusOutbreak https://t.co/D09B71I699,Positive
3929,48881,United States,16-03-2020,FYI it s called the not the Chinese Virus Notice nasty mentions supporting industries to help his stock market trump s still trying to CUT Medicare amp Social Security benefits food stamps AND remove pre existing conditions coverage from ACA,Extremely Positive
3930,48882,"Charlotte, NC",16-03-2020,"Stores in Charlotte continue to voluntarily shut their doors due to #coronavirus concerns. This is a tough decision, but one many stores deem necessary. Remember, when possible, online shopping is an option if you still want to support businesses @SpecNewsCLT https://t.co/hrCCohkFWE",Positive
3931,48883,Mountain View,16-03-2020,"@HEB I like shopping at H-E-B and am a fan. Appreciate your efforts to limit food shortage &amp; COVID-19 spreading, tho my concern is with the lack of push towards curbside pickups &amp; delivery. The 3% additional charge per each item on the cart for on",Positive
3932,48884,Michigan,16-03-2020,"? HAPPY M O N D A Y Friends ?
-
I know everyone is uneasy about all thats going on with the #coronavirus but lets not forget about our small business who need our support! Whether youre shopping online or ordering https://t.co/AibxMekdro",Extremely Positive
3933,48885, Malaysia,16-03-2020,"Good move in tackling down the Covid-19 spreading. 

Now please implement a new policy to restrict consumers from hoarding goods at any supermarket/grocery stores. No point creating safety measurements if some people cant be changed from being selfish.",Positive
3934,48886,The Great State of Texas,16-03-2020,"My office is ready to prosecute price-gougers as we deal with #coronavirus.

Any Texan who needs to file a #pricegouging complaint should call 800-621-0508 or online at: https://t.co/IFq3ZB7Tl5",Negative
3935,48887,The Great State of Texas,16-03-2020,"?CONSUMER PROTECTION ALERT? 

Be aware of #coronavirus related cyber security scams!
 Do NOT reveal personal or financial info in emails.
 AVOID clicking on unsolicited links.
 Use trusted sources, ALWAYS.
Report attacks! Need to file a complaint?
https://t.co/XWDm4JWZo0",Negative
3936,48888,Nairobi,16-03-2020,"23:31 #KenyanTraffic Queues to buy guns in LA ?
Buyers tell me theyre scared of what will happen if people run out of food and supplies, and they need to protect their families Were live on @TheTodayShow as #coronavirus panic hits LA. https://t.co/ehSQGGxoql via @AmeliaAdams9",Negative
3937,48889,"Dunedin City, New Zealand ",16-03-2020,Spark s Manila call centre is closing to help prevent the spread of Covid 19 Calls will be routed to NZ based help deskers instead Spark is asking for patience with calls and that people use the MySpark app or visit a retail store,Extremely Positive
3938,48890,"Phoenix, AZ",16-03-2020,I feel like I won the #lottery just now. How much is this worth on the #stockmarket #toiletpaper #Arizona #coronavirus #StopPanicBuying #FoxNews #fox10phoenix https://t.co/PLJCt49ik7,Extremely Positive
3939,48891,"Columbus, Ohio",16-03-2020,"it's a bad habit i'm definitely guilty of but all OR/hospital staff definitely need to avoid wearing #scrubs in public. especially now, nobody wants to see that at the grocery store! ?#covid19 #Medtwitter #coronavirus",Negative
3940,48892,United States,16-03-2020,"World leaders do you still not realize the #Kashmir struggle?
Westerners are in a state of panic and stocking piles of water and food supplies imagine being lockdown for more than 7 months. 
Wake up!!!
#CoronavirusOutbreak #KashmirLockdown #Kashmiris #COVID2019 #coronapocolypse",Negative
3941,48893,London,16-03-2020,"I've not been able to get Doggo's food, not due to panic buying, due to european supply issues caused by Covid-19.... Have ordered from Amazon but paid £20 more, wonder if I'll get this or not. If not Doggo is on rations!",Positive
3942,48894,,16-03-2020,Ive been online shopping for the past 2 days now #coronavirus,Neutral
3943,48895,,16-03-2020,"When the government says to start social distancing, but you work retail so you can't just not talk to customers in the store lol fml I'm 100% going to catch covid-19",Positive
3944,48896,"Adelaide, Australia",16-03-2020,"Plus side to covid-19 is saving money.

Online shopping packages from China are HELLA delayed. I don't own a car and don't wanna use public transport.

Hell. I don't wanna be around people who have apparently just worked out how to wash their hands and wipe their ass.",Extremely Negative
3945,48897,Arizona,16-03-2020,"I am hearing the National quarantine is going to start on Wednesday the 18th.  They said stock up on essentials, food and ammo.  ?  They believe this is going to get ugly. #coronavirus #covid19 #nationalquarantine",Negative
3946,48898,,16-03-2020,"So food banks are now closing because they can't source enough items thanks to fckwits panic-buying everything. Who cares about the broke single-mum with three kids who can't feed them? As long as YOU have 6 mths of pasta stockpiled, let 'em starve. ?#coronavirus #covid19",Negative
3947,48899,United States,16-03-2020,"DEAR HOARDER :
#COVID?19 #COVID19 #coronapocolypse #coronavirus #COVID #Hoarders #groceries #panicshopping #StopPanicBuying https://t.co/bV0ajl2Yww",Positive
3948,48900,London,16-03-2020,First shops to make this effort could really win the PR game... and make a real difference. https://t.co/6TqO57Lt0q,Extremely Positive
3949,48901,"Denver, CO",16-03-2020,"How come #TrumpIsAnIdiot or #trumpneedstoshutup is not trending?? For real!! People are freaked, stores cant keep food on their shelf, and the stock market is out of control. @realDonaldTrump please for the sake of the county shut up. #coronavirus",Neutral
3950,48902,Rear spot ?,16-03-2020,"Mum actually mounted a dispenser and soap. You wash your hand before you enter her supermarket. 

No chance for Covid-19",Positive
3951,48903,"North Carolina, USA",16-03-2020,"I would list a plethora of To Dos, but unfortunately my day jobs are in health care and supermarket retail. So while everyone is bucking down, Ill be out taking care of the sick and feeding the hungry.
#coronavirus #COVID2019 #StaySafe #frontlines",Positive
3952,48904,Global citizen,16-03-2020,"Things I may stockup on if things get crazy 
1. Chocolate 
2. Make up remover 
3. Concealer for my dark circles 
4. Chewing gum
5. Pringles 
6. Seeds to grow flowers 
7. Manual of how to survive in an apocalypse 
8. More chocolate 
9. Gin
10. Kitten heel shoes
#coronavirus",Negative
3953,48905,"Toronto, Ontario",16-03-2020,Please read our full LAVA Covid-19 Statement &amp; Announcement of Online Store for Consumer Electronics and Computing Interfaces here: https://t.co/1u3gfhzk0Z https://t.co/s8pH8wAsty,Positive
3954,48906,"Nairobi, Kenya",16-03-2020,Cleanshelf supermarket Sanitizers 19,Neutral
3955,48907,United States,16-03-2020,@Walmart @Target @kroger increase your workers for your online shopping and add more time slots for pick up and delivery... and hire workers for a short time from other business being shut down! #WINWIN #coronavirus #stayindoorsandshop,Positive
3956,48908,"Palo Alto, CA",16-03-2020,Thank you @NorthgateGlzMrk for taking care of our abuelos/as! https://t.co/nWmxYoOMHf,Extremely Positive
3957,48909,"Scunthorpe, England",16-03-2020,"Also, to the people stocking up on soap, hand sanitiser and toilet roll, leaving the shelves empty the rest of us. You do realise to stop the spread of #coronavirus other people need to be able to wash their hands too...

?? #StopPanicBuying https://t.co/MzLdWhLGGg",Positive
3958,48910,Nottinghamshire,16-03-2020,My 79 (nearly 80) year old nana hasnt stock piled food or toilet rolls. But...she has stocked her cupboard up with two full tubs of horlicks #Priorities #CoronaVirus ?? https://t.co/MRK7r62Fv5,Neutral
3959,48911,"Columbia, MD, United States",16-03-2020,"If a person doesnt have the capability to do online shopping, I would encourage for a relative / friend / acquaintance to do the shopping for them (if out of city / state / country) and have them as alternate pick up person. #coronavirus #CoronavirusOutbreak #Covid_19",Extremely Positive
3960,48912,Hogwarts - Jamaica,16-03-2020,Televangelists are making a killing from the CoVID 19 panic. Theyre selling their survival meals for $750 for 60 days worth of food. ?? Im almost sure it was at least $200 cheaper two months ago.,Extremely Negative
3961,48913,Nowhere,16-03-2020,"COVID-19 RETAIL EDITION 
fitting rooms closed the store is pact. People are upset that they cant try on clothes the worst thing on their mind rn is not being able to fit in that pair of jeans. As restaurants and bars are closing Im reminded of the ignorance of corporate America",Extremely Negative
3962,48914,,16-03-2020,"The opportunities &amp; challenges caused by #reverselogistics are even more apparent with the current #COVID-19 pandemic. As many stores have closed their physical locations, even more consumers are turning to online shopping. https://t.co/jmewQM90Z7
#ECommerce #Returns #Coronavirus https://t.co/CCVKSzz3OH",Positive
3963,48915,Scotland,16-03-2020,"Here is a photo from an Edinburgh supermarket last night. I happen to work here. 

Im one of the workers the UK gov classed as low skilled just a couple of weeks ago, before Covid-19 hit us bad.
#Thread https://t.co/7M61CZtYO9",Extremely Negative
3964,48916,"Camberley, UK",16-03-2020,.@bbchealth  How can someone in a high-risk group distance against #COVID-19 when not enough drivers to deliver online shopping &amp; has no friends or relatives? My position &amp; all here are in same group,Negative
